,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,1.0099881475514274e-08,-3.519723621461117e-09,4.500658814569084e-08,-6.269762106439242e-08,-5.690737767913784e-10,2.251393704443427e-09,2.8091116506412128e-08,3.239623786002185e-09,-1.1660795635305478e-08,1.0290666725294267e-08,-3.802924486803904e-08,5.474647277567768e-08,-2.036389735917219e-08,-3.403305841408482e-08,3.914799087926286e-08,-1.325876781062789e-08,-2.005979900740617e-08,-2.6738661985467635e-08,3.3654006185807483e-08,-1.3364969952936551e-08,2.3007903312207369e-10,1.3971977727403133e-08,6.088117910796264e-10,9.804247178524003e-09,5.726503842331109e-09,-6.815892005992727e-08,-3.456525190957207e-08,-5.1103973084939677e-08,1.1694355103000238e-08,1.4419757240911623e-09,-1.637174197481055e-08,2.6090709338104552e-09,1.25830400155237e-08,6.560234396480395e-08,1.3708370625726141e-08,3.75654885998593e-08,-2.8870179942050733e-09,-2.222354663107505e-08,5.9418040750877975e-08,2.155807009778486e-08,-1.4524452292580024e-09,8.3170849665892e-09,5.1971181242786745e-08,2.293733544892529e-08,-1.660334763516247e-09,2.030094180369526e-08,3.181850638881125e-09,-3.1517967806744996e-09,1.891325255459428e-09,-8.98870707546127e-08,-7.500420464897847e-09,2.630557602782393e-08,8.010628989589941e-09,4.024135684003836e-09,-2.1646825297837737e-08,-2.62570864833317e-09,6.53741402664327e-09,7.679214057112496e-08,-2.1493484142014002e-08,-3.363888446711837e-08,4.9625111493751666e-08,1.961260970546953e-09,5.3583028641608723e-08,-4.3391565569391365e-09,4.648497275682887e-08,3.035145811373573e-08,4.534208547352847e-08,-9.88976764404566e-09,-3.2050338658035263e-09,1.7550790036955643e-08,1.980687758583035e-09,-2.2166449753954046e-09,-2.4963717634174038e-08,9.231962408594914e-08,-1.5482746410831942e-08,4.0817723000343797e-10,-1.7036943034440446e-08,-2.333439321956964e-09,6.429051110322115e-09,-9.686776579850738e-10,9.07008490039412e-09,-8.239095998657479e-08,2.610985117006886e-08,1.061590671137304e-08,4.062835635728677e-08,-2.5235915451992078e-08,-7.099906844316767e-08,8.466645250413495e-09,3.198598818864815e-08,-2.583303392429224e-08,-6.669532135475199e-08,-2.0644115219855578e-09,-5.637601891490468e-10,7.133083207014466e-10,1.5894815321819759e-09,-1.2364263824276484e-08
1,7.519556215844289e-09,-4.901417271970194e-09,-2.8128347316289666e-08,-3.77641512593513e-08,-1.1427955689368624e-08,8.659320682685682e-09,-2.8492533516149855e-08,-1.729952692606859e-09,-1.8050913070418828e-08,8.090017772241416e-09,3.937092442370702e-09,3.0175025603681264e-08,-4.152369015676914e-08,-8.266380870860869e-09,2.1905370571421653e-08,-1.337035140260089e-08,-3.567608268101737e-08,-4.479664453732395e-09,2.4133228489248578e-08,-1.3265355375888366e-08,-4.083087390108268e-09,1.182815761787661e-08,-6.990575526066487e-09,-5.595078349928679e-09,8.674528252974819e-09,1.849376415294232e-08,-1.3982581724603194e-08,-5.192479527298758e-08,-4.0259456858088125e-09,-4.159780137988104e-09,-1.2842312499544424e-09,1.3259185264540983e-08,-1.4905203544159868e-08,-1.1809890457284838e-08,1.7591724797057505e-08,4.9101168261288374e-08,-4.241546524304607e-08,-8.929706786859027e-09,-4.4536123803732185e-08,-5.809081110754e-09,-4.243058792007014e-08,-1.4345796640662451e-08,-3.7440870000249474e-08,-2.7072630708245462e-08,7.467481627183444e-11,9.281089809287399e-10,-1.0961438751666598e-08,-1.3451540283013784e-08,1.9688937592186546e-08,-3.210795381123982e-08,2.948271097606037e-08,5.522203371930197e-08,1.5162741615445797e-08,9.404766183908317e-09,9.379734636018624e-09,-8.210936920752075e-09,-1.2918599563043462e-08,2.4481299580582318e-08,-1.5820189141536763e-08,-5.235455765122678e-08,4.979148796184227e-08,3.439256594538063e-08,5.016615755840399e-08,-3.193193425305329e-08,4.838280111143677e-08,2.032360477032088e-08,4.204908855694312e-08,-1.3476188025928039e-08,-5.347801128453491e-10,-1.1187576452446127e-08,7.633253841702676e-09,2.9942335754497584e-08,2.1307181652312724e-08,-5.657650967301462e-08,3.1130587736997385e-08,4.1865617065835e-08,8.381009889040582e-09,1.3582183640548443e-08,1.3269314466750085e-08,2.2545637330377104e-09,-3.064507120572019e-08,4.711107583738011e-08,-1.7632628305662867e-08,-4.2275318941773233e-08,6.590388285296258e-08,-1.7860400654815947e-08,-2.1158254816447542e-08,-3.929680214037046e-08,5.776814003766484e-08,-2.3894279977233616e-08,-2.407971296238593e-08,-2.7987959285091973e-08,9.715121457846756e-09,1.0143571401467192e-08,6.540249268735193e-09,1.6346229496107488e-08
2,4.2121511430714624e-08,4.314679755286218e-08,5.520260228761801e-09,-7.962449826369665e-08,1.878710340129259e-08,2.4373443462643104e-09,1.1790003134191454e-09,4.038388608292256e-09,-3.124478881668872e-08,-3.442495188983954e-08,4.758221835700055e-09,7.786288695891485e-08,-7.644313743214832e-08,-3.608623795047075e-08,5.5907806669306374e-09,-5.310095163955936e-11,-7.343257136466356e-08,-2.3645190934866196e-08,4.52257747891345e-09,2.0837747000501904e-09,-5.999926015538091e-10,1.549729605502923e-08,-2.0706047333062168e-11,-3.8894066236167186e-09,-1.0909810576699047e-08,-9.627373480061387e-08,2.1629710606579033e-08,2.1756240111363247e-08,2.7755583177012616e-09,8.98527546536045e-10,8.43083785597874e-09,-3.4125426673545027e-09,2.20592198369419e-08,8.908873130236412e-08,-2.2248797767643968e-08,-2.7539987843839464e-08,-2.4131794288425013e-08,-2.83818459552925e-08,-7.146928773271063e-08,3.866631657477784e-09,-2.333648095411465e-08,-2.7553759142196965e-08,-6.805144065134431e-08,7.289417991399533e-09,1.8204155364359587e-10,7.994506934483298e-09,-5.360266874764554e-11,-6.4673907241094145e-09,4.784233140939623e-09,-8.75809579480894e-08,3.6536476949491604e-08,-2.228487406413251e-08,6.763002055421038e-09,1.5817045515051916e-09,1.4743508023742543e-08,-1.9330811901416843e-09,4.4749776142940895e-10,8.450900074940862e-08,-2.450302299135396e-08,1.4380983224632262e-08,-3.8946460687413146e-08,-1.2318759959773668e-08,-6.003513960441853e-08,3.485548475556952e-08,-3.8475435292725575e-08,-5.143426279314489e-09,-5.638657267304811e-08,3.367317936167168e-08,8.100525924383753e-11,1.1085500726424611e-09,1.3727895417700974e-10,-1.5819850614436195e-08,-1.6093819218385896e-09,-4.1384577561417114e-08,3.543248966490672e-08,-7.274485594654376e-08,2.342730745223622e-09,1.8993934126435233e-09,1.2883114401583045e-08,-1.4721212013532562e-10,-6.438473596904041e-09,4.529650568501207e-08,-2.561363127201825e-08,6.566608688018913e-08,-6.392183887344514e-08,2.7199286674237024e-08,-2.237363212327811e-08,2.295253133470008e-08,-6.186912675617506e-08,3.3916349628500485e-08,-1.90699974390297e-08,1.7021448241137642e-08,6.12567296562408e-11,-1.1151545192481845e-08,1.6736104144330106e-10,-6.293180603324437e-09
3,4.459203803945636e-09,-2.737553544238648e-08,-2.206428695669195e-08,-3.2348060060275406e-08,9.068628521228554e-09,1.0961735814060482e-08,-4.156341029783505e-09,-7.415778681374776e-09,3.89823274749884e-09,2.597083509967327e-08,2.063693137755215e-08,2.894448849405888e-08,7.092013476396755e-08,1.3581179154416877e-08,-7.581030897603875e-09,9.532342326062941e-09,6.652274846503846e-08,1.6731594218568306e-08,-5.7624328529546466e-09,7.143635234065337e-09,-2.2811621501057086e-09,4.286316946565238e-09,3.8258516484439005e-10,-3.79418688514981e-09,-1.158262911065263e-08,-1.532278456110263e-08,-8.7544524592704e-09,-4.567707189163361e-08,2.2294299178317155e-09,2.358681664327164e-09,3.25995275118938e-09,1.2025299910989703e-08,1.4686528724129465e-08,1.5354402822458317e-08,8.573885180952882e-09,4.2783407036650415e-08,2.204177757699752e-08,1.4516772669478948e-08,5.967856158297234e-08,-1.3892424717475163e-09,2.160433230007322e-08,2.2056540334914044e-08,5.5924638143216274e-08,-1.8562544493222775e-09,4.034742879295566e-09,4.734158685826536e-09,1.1702983975487848e-09,5.142908362945908e-09,1.717062115269395e-08,-3.3190174543671244e-09,-7.148650930122376e-09,6.35265865895216e-08,-2.9612032295853515e-09,7.88604827563608e-09,-8.994045587941865e-09,-7.734919016570329e-09,-2.59766545448856e-08,1.188023174039657e-09,8.268369459877816e-09,-5.94703928796497e-08,1.3487240395053027e-08,-1.8100432324553312e-08,-5.96592651892084e-08,1.2936276953591288e-08,1.1421333428542124e-08,-2.5289265687602415e-08,-5.703740832853545e-08,1.1644495077875629e-08,9.353254012713236e-10,-3.804216969041833e-09,-5.457751377942481e-09,-1.1244117487966357e-08,-2.2972108478057508e-08,6.37397113305262e-08,-1.6149874291173758e-08,2.6902141683712022e-08,-1.5525525149355394e-08,-7.280177294160151e-10,5.6121471762685644e-09,-8.380291034018244e-09,1.704416619873627e-08,-6.067935011184904e-08,2.4954041023197006e-08,-2.2179800769761506e-08,-2.8217390591855304e-08,1.3428890540693255e-08,-5.531938898208178e-08,2.7551757669607324e-08,-2.8531651263775303e-08,4.428525284746901e-09,-5.16177393366337e-08,3.11095198846124e-08,-9.679660007394312e-11,-1.8161714217347757e-08,-5.268002838107191e-09,-3.8740899368569274e-09
4,1.4593494011502912e-08,3.229708604061277e-08,-1.163932841377916e-09,-7.002809171561427e-08,-7.441051364113144e-09,1.4251868805025553e-08,-7.497164499552856e-09,7.408957990194654e-09,-2.7469565568056493e-08,-2.5737885517825848e-08,8.866757780852412e-10,6.560884774736301e-08,2.1292015001169678e-08,1.2854924354448308e-08,7.569108835867646e-08,2.5570541797617168e-08,2.1545411827470523e-08,1.182919808852243e-09,7.009686379892909e-08,3.5434017841319995e-08,-1.6717825725404996e-09,-2.1024830600522835e-08,2.8044536779329365e-09,-5.802057235385904e-09,-3.509111030176303e-08,-1.7885553868495344e-09,-1.742200324762075e-08,-8.841810789090208e-08,-2.8469823869477172e-08,1.1707005453456618e-08,5.025313412494951e-10,2.1069352189032945e-09,1.2030172940936472e-08,7.140854803193306e-09,2.660887253554628e-08,8.139299713492135e-08,2.2650382445317828e-08,-3.826993450958235e-08,-7.54027640157869e-08,-3.966981703446102e-08,1.8843620834004132e-08,-1.7932878271662114e-08,-7.182816238979848e-08,-2.7281637128032394e-08,4.125695918771531e-09,3.074987309691975e-08,1.6587206479155818e-09,1.8153895068276316e-08,-4.328894723047229e-08,5.982744633043354e-08,-3.121393932508452e-08,-6.384116285114823e-08,-2.8190744651861388e-08,4.308133728176699e-09,-1.5372747285526416e-08,6.8312877485720844e-09,1.982768449842988e-08,-5.1098477823653675e-08,1.4825370550892358e-08,6.347645312942787e-08,7.050993085741556e-09,5.2130536820589277e-08,7.91417935657394e-08,-9.608914864773928e-09,9.945870501924808e-09,2.589268976194924e-08,7.463603114824789e-08,-1.459600565043977e-08,-3.0937160224868416e-09,-3.074367304500647e-08,-2.283648956856069e-09,7.32828801256808e-09,6.852548792035251e-09,-7.578210163188837e-08,4.490193832314063e-08,-3.3605866564614964e-08,8.567402762726767e-10,3.7041786897771018e-09,2.3176952255287324e-08,-4.651879375450377e-09,-1.818919257032803e-08,7.340615766193419e-08,-2.0914181138537747e-08,2.543123383000848e-08,-5.990559442092273e-08,-1.071794475141868e-09,-4.538090466821411e-08,4.251119217285413e-08,-5.905423115153823e-08,2.0036472375019724e-08,-4.002074004935075e-08,2.8169325131606887e-08,2.6404771260743685e-09,4.374698363753444e-09,7.241529790256708e-10,-2.193126335279579e-08
5,7.696810195122061e-09,-3.025889261893653e-08,3.20088351102864e-08,-1.5872064827445898e-08,-8.104888779760922e-09,1.1711096592812839e-08,2.1382194361959014e-08,1.2182613977767183e-08,-1.8623227957321716e-08,3.093848981428278e-08,-1.685128888321974e-08,9.916412036007518e-09,3.523457986820861e-08,1.0092791165794286e-08,-3.833132934124765e-08,1.6186233903242482e-08,2.773650465311859e-08,1.4037671926075785e-08,-3.836123473838425e-08,3.368518895112597e-08,-1.0025532682772358e-09,7.627416711667303e-10,-1.2430941244741713e-08,3.572763203639497e-09,5.815138523817764e-10,6.392139146311457e-08,2.876332940872587e-08,3.9683411701021925e-08,-1.2529626197512979e-09,-3.83175343379435e-09,9.487761308014217e-09,-1.2053699804892871e-08,-1.2925649833715025e-09,-6.194085324995905e-08,-2.4288887483382397e-08,-2.7483355364349703e-08,5.4325321272336006e-08,1.4926260293844796e-08,3.385966723327004e-08,3.899877417745995e-08,5.148542782873033e-08,2.2116599516651535e-08,2.5562608690030212e-08,2.1514411456006552e-08,3.439070389293173e-09,-4.946175260247467e-09,8.184018821896822e-09,-2.0593839765750852e-08,-3.3110473505769287e-09,7.671144371032385e-08,2.2285748641016897e-09,-3.613092784260427e-08,-1.1966997004580372e-08,-3.862364094215525e-09,1.55448680741111e-08,1.5444335760683647e-09,-6.780188276735657e-09,-6.326389480679113e-08,9.958917785680687e-09,4.110132404389156e-08,1.3030610167012463e-08,-1.9147529040317107e-08,-7.621553086228899e-08,-1.5862181004338054e-08,5.253582383445799e-09,-1.501926911120537e-08,-7.012144039338982e-08,-1.8074501452496162e-08,6.936240576861177e-09,8.585498112267e-09,-4.754119452900027e-09,-2.408223205788642e-09,-4.272163632318547e-09,-6.833440456673555e-08,2.8488412375631027e-08,-5.6041908693616993e-08,8.29403921605819e-09,3.249479227251742e-09,1.0917313968882058e-08,5.3155872611905495e-09,7.450945770274599e-09,6.779950630462126e-08,-2.4936918344421606e-08,4.068092229876066e-08,-1.894617426356711e-08,-3.434497078369594e-08,-7.38250944442644e-08,2.6935826914278237e-09,-2.3918463009215435e-08,-2.6089620295143044e-08,-6.526606129045733e-08,1.5940376437078027e-08,4.278853784215462e-09,1.3930405518125066e-08,-6.613785630418795e-09,2.9652440447091295e-09
6,-1.3409117563370256e-08,3.761347172477509e-08,3.0181893182173124e-08,-6.678080833412504e-08,-1.8434863802402542e-08,8.63399749836249e-09,1.0240257385215143e-08,1.7323708306637997e-08,1.8747845504986746e-10,-2.612915771803152e-08,-1.877091094678848e-08,6.576587193959344e-08,3.782230385786664e-08,3.85038378882867e-08,-5.630314235390765e-08,-3.131464258164123e-08,3.369787726727098e-08,2.9519976308369628e-08,-5.17538927126122e-08,-1.3883645766529837e-08,7.297918509205314e-10,-1.6180918638192003e-08,3.206861999455348e-10,2.8951343553146637e-08,3.0165049035746565e-09,8.103057710557415e-08,-6.944411696448432e-09,-3.670341435015704e-08,-1.47133917766145e-08,3.012707335670761e-09,-6.433440791047034e-09,1.1636804371937736e-08,-3.0002056920756774e-08,-6.935407617158661e-08,1.0325410671974467e-08,4.2075452685963805e-08,-5.314657768533037e-09,1.7678445278402886e-08,6.384812534593967e-08,4.204041712927823e-08,-1.94397473243909e-09,1.4979736869673497e-08,5.859597919844817e-08,3.202254296735818e-08,8.368210998857259e-10,-1.2461562923064494e-08,1.485921018028021e-09,-2.1268833624907596e-08,-1.1385047331726887e-08,9.397455595308145e-08,-3.8585190060298686e-08,-5.868106198199229e-09,-1.8785206340048707e-08,-2.697998816064986e-09,-1.913974061915267e-08,9.295916130783466e-09,-1.3425516104045201e-08,-8.496182824916945e-08,2.2229739212710468e-08,1.5416282197585378e-08,6.758982347026904e-08,3.243385704805506e-08,1.3841500918170009e-08,-3.868084554094112e-08,6.356067170699326e-08,1.284852491196859e-08,8.78969818734111e-09,-2.748922968211297e-08,2.613911598858591e-10,-2.0083769930381157e-08,1.7400640865979735e-09,2.1544141986281722e-08,9.69573917869766e-09,-8.107722125552391e-08,4.970455911988839e-08,-3.455145774871692e-08,1.1125607277624321e-08,4.396947704890781e-09,2.597512990286923e-08,-4.680700107116818e-09,-4.331929602615911e-09,7.790085295761316e-08,-2.032985954257776e-08,2.265620380390026e-08,-5.641063967687232e-09,-3.690092500755707e-08,-7.731420817919656e-08,3.432851766565406e-09,-1.0286159630923851e-08,-1.9236973662855956e-08,-7.1875704992601e-08,2.0608401559321978e-08,1.3198095010436125e-09,1.93598614603998e-08,1.046893165227607e-09,5.9397669184045435e-09
7,-3.9626322241235434e-10,-2.4584701675891696e-08,-1.6207604739890428e-08,-3.754937878206036e-09,-1.845335200428391e-08,1.5757575254727194e-08,-5.894498947799228e-09,-4.7170205291019585e-09,-2.0122220717704506e-08,2.3802076661737368e-08,1.9404239122927555e-08,-3.826796840308766e-09,7.6516297817965e-08,-2.845348035395888e-08,2.8975620421637184e-08,1.2211373399067977e-08,7.221475782094173e-08,7.0087079174251995e-09,2.2735167737602427e-08,3.2788274830899885e-08,3.687642021985142e-09,2.1137233058105806e-08,-2.4528465380734837e-09,4.619701230517596e-09,-3.562729940746159e-08,-5.40714775013925e-08,-3.970974165369718e-08,-4.948405711304191e-09,-2.5787033114721913e-08,8.599798984602942e-09,-1.9453570719135153e-08,2.816150128887127e-09,1.6361464466926984e-08,4.983898511862477e-08,2.8137879352843722e-08,-4.01194387079672e-09,-7.295550141883444e-08,-9.446664537881263e-09,2.6488877617036798e-08,2.341550833680102e-08,-6.655002864354201e-08,-2.393678942477084e-08,2.7947006041786442e-08,5.1605604969360274e-09,-6.437131205083345e-09,-1.1441932865130942e-08,1.103713261240644e-09,-1.5859605897981987e-08,2.6576019476829676e-08,6.809122038000402e-08,-8.931861846808456e-09,-2.796672628690254e-08,1.1721664381756343e-08,-8.012474559760757e-09,5.588784662178254e-10,1.7522026430062458e-09,-1.698087813307159e-08,-5.697393530965569e-08,1.2481096788702723e-08,3.510399781878121e-08,7.681981470079419e-08,2.2999606261446246e-08,3.947036330231944e-08,-3.4934692674184204e-08,7.28764673980591e-08,1.683380832887557e-08,3.21210682628693e-08,-1.9808143176756976e-08,6.463096396173822e-10,-2.926443863663742e-09,3.731206872031648e-09,2.1620197416766737e-08,-3.6399053128120816e-09,8.772444969751837e-08,-3.003499377129212e-08,-1.0587767744740517e-08,-3.350283325389834e-09,-5.444353051785585e-09,-1.0467013648492914e-08,-3.705597068311096e-09,5.492958212187453e-09,-7.719664757122106e-08,2.516435501346189e-08,2.2015128509625502e-08,1.237266247276317e-08,3.003999780001784e-08,8.297418068901333e-08,-1.8106246930297585e-08,1.678065896256973e-08,1.758991675843508e-08,7.586974511479456e-08,-2.2617493622353754e-08,-1.4870117846596359e-09,-9.505618173908932e-09,2.033827034918384e-09,7.25828931326138e-09
8,9.891579840869065e-09,-1.2905826059438976e-08,-2.6799340696015407e-08,2.8500146124676478e-08,1.4993115813314846e-08,-3.8925575265271314e-09,-1.30528519658638e-08,7.2052278254114554e-09,-2.3763113224358568e-09,4.569273122062632e-09,6.5860448637898755e-09,-2.2115054396917684e-08,8.121916412147435e-09,6.148811590457996e-09,7.441655848036561e-08,2.454459789618075e-08,1.1254140190454135e-08,-3.3872300010932817e-08,6.687245778980734e-08,1.81225164584824e-08,7.833304526491919e-09,-2.7100025687529995e-08,-5.732009934384938e-10,-1.3105479254771176e-08,7.062206202715506e-09,-6.65257244630855e-08,8.73329223851498e-09,2.0353008180084058e-08,2.693854758244219e-08,-7.026486268483724e-09,1.3919375193596883e-08,5.567148437586678e-10,2.599968303474852e-08,5.367948000674824e-08,-2.6982418757611163e-09,-2.758547774202795e-08,4.486035498801765e-08,2.618266552063441e-08,-2.6613169705337192e-08,-3.684559471104992e-08,3.9072646992956245e-08,2.1734742996715917e-08,-2.70918888737239e-08,-2.5162349064402912e-08,4.239032937271684e-09,-9.533165079829695e-09,-8.021741342517783e-09,2.192512223781911e-08,-5.333508090880194e-09,8.758146023072824e-08,-4.234101038411919e-08,4.3029721322105875e-09,-2.06681019482257e-08,9.125930578911037e-10,-2.8786098328599396e-08,5.120276839793212e-09,-1.6875532896261187e-08,-7.760044052141469e-08,2.2555864290636095e-08,9.047780094938309e-09,2.830863304858053e-08,-1.565279528629994e-08,-4.405362066903242e-08,-5.36617489859238e-08,2.2698935847953728e-08,-1.618647341411028e-08,-4.229135210449134e-08,-2.784882226371677e-08,8.005116083457038e-09,1.0116782709499591e-08,-3.832815249017889e-09,3.200023488086452e-08,2.620642682759349e-08,3.858626804780702e-08,-4.335180159905311e-08,8.072493294615111e-08,6.7435008856638445e-09,-2.3753913015178413e-09,-2.9473988785628752e-08,5.627117587043448e-10,-1.9214424770082454e-08,-4.577812709205869e-08,1.849076175044753e-08,-6.66879776162719e-08,-6.006326139467472e-09,-3.531471739931283e-08,-6.143876800253472e-08,-2.0005697189407052e-08,-1.0201531032656621e-08,-3.073192288087706e-08,-5.588935930995972e-08,7.473095605255048e-09,5.733258288948504e-09,1.696012240357778e-08,-3.0498825368785016e-09,2.1838597647580582e-08
9,-4.944056496707271e-08,6.999787068203104e-09,-5.747290425940479e-10,8.016698272300115e-08,-2.9701327261672003e-08,-6.180315945346575e-09,-6.001989932961485e-09,7.6085972999653e-09,2.3264778247927247e-08,-1.0169794464446065e-08,-2.408166973753608e-09,-7.089544216754585e-08,-7.713693379230826e-08,-2.196681984189187e-08,3.327113903682484e-08,-4.6249846722656315e-08,-6.822142172357824e-08,-8.588846060487814e-09,3.096112951337099e-08,-2.299251812167177e-08,6.706634687206468e-09,1.0142769022102259e-08,-4.431737484678545e-09,2.990733295497664e-08,-1.1109062108547765e-09,7.134379966870811e-08,4.644278627734078e-09,2.7819882358039314e-08,-1.7626990948454068e-08,-6.356304462715269e-09,6.848653921436446e-09,8.728571476379003e-09,-2.171302282915012e-08,-6.731772730942097e-08,1.2543343114215336e-09,-2.019577148738872e-08,8.442377760537305e-10,8.418727580626274e-09,-7.561236623509176e-08,-1.7117028459965737e-09,-2.5261016955589297e-09,-7.497774211404633e-09,-6.865295108928424e-08,-1.3957144439074285e-08,-8.103023994173776e-09,-1.645643396530578e-08,1.4801133502042956e-09,-1.2075172874025703e-08,-1.3206944337039934e-08,6.272282798746906e-08,-9.292326400185111e-09,-1.9236781441684766e-08,-7.2211453766851044e-09,-4.717241733820937e-09,1.0185888014944679e-08,8.013274552805902e-09,9.776395959108378e-09,-5.688727101630161e-08,1.650223538110403e-08,2.2122140008415824e-08,-4.63205375729075e-08,1.7215847828450458e-08,3.996783642596269e-08,6.0573509839927e-09,-4.058783562779092e-08,1.9433545765467788e-08,3.916467447172121e-08,7.387384081884377e-09,-2.7922369449010425e-09,-4.768989476543592e-09,1.0242410636012493e-08,9.255324688730778e-09,-1.9238263950218472e-08,6.188071162702335e-08,-1.0984352108231182e-08,1.2831315205416162e-08,-9.871589261531685e-09,-7.406869231800822e-09,1.0022042777092425e-08,-5.49256166199928e-10,1.7344919161613593e-08,-5.830321615833791e-08,1.9318191505757155e-08,-7.677231401614489e-09,3.668964495967089e-08,-1.9817257254607063e-08,-5.3079828651406004e-08,8.892075987861161e-09,3.0923072143084235e-08,-3.1587335872892355e-08,-5.0845784554585255e-08,1.0458084454975372e-08,7.850471323222745e-09,-2.797826207309339e-09,-6.0714787026961206e-09,-9.069575908253582e-09
