,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,1.8684546960435365e-08,-2.43112443804324e-09,4.6325089466929226e-08,-5.972091546062872e-08,6.695182574562329e-09,9.688131279643477e-09,2.9311799961798983e-08,9.981585196618224e-09,-4.635359985032636e-09,7.234318900000226e-09,-3.170127358471615e-08,5.158006026334295e-08,2.857236413867788e-09,-2.649826881750419e-08,5.634912339231255e-08,1.3917994718177796e-10,5.035185804222584e-09,-4.072865361458851e-08,5.0414693061369195e-08,-2.033705404230001e-08,1.0015873272645763e-09,6.043146380504323e-09,5.540288984481493e-09,-4.732072777418977e-09,1.445654785552507e-08,-7.06519514016197e-08,-1.0606077953792451e-08,-4.2293176619643e-08,1.962023908533397e-08,6.746061756037045e-09,5.1047390208389e-09,-9.887408312202504e-09,1.8136287295037937e-08,6.58476504977989e-08,1.4513674653526401e-08,3.08344260855267e-08,4.014857556258872e-09,-4.137153919113897e-08,7.968876109702572e-08,3.3179440522713094e-08,6.385952791346167e-09,5.872685049311941e-10,7.216836647421802e-08,1.4595851637379534e-08,5.221021063034524e-10,3.505185494106256e-08,-1.864061889981715e-09,-1.6828772119035745e-08,7.3800680001506725e-09,-9.208927767800499e-08,1.1499984747620747e-08,2.1813612889078086e-08,1.3846873063711614e-08,-1.8607152275392855e-09,-5.3139119000743285e-09,-1.1065264760888133e-08,1.771375328576884e-08,8.001610657562997e-08,-2.389204160996425e-08,-2.7768152309388554e-08,4.860939150616703e-08,6.8790429705947404e-09,5.9552458181180854e-08,-3.5090860989168962e-09,4.678121770139375e-08,2.697649811847404e-08,5.044319779644616e-08,-1.024937400884289e-08,1.4084563295978148e-09,1.148861540036326e-08,1.130572478265134e-09,-8.857726596215137e-10,-2.4287781954030846e-08,8.908787586861382e-08,-2.6063392659247605e-08,-1.881850379789375e-10,-1.754723005335175e-08,-1.4430984755549278e-09,-3.0976022905487527e-09,9.892894066773444e-09,4.005667358482467e-09,-7.965154224159371e-08,1.7769136857981247e-08,8.88930644614475e-09,3.611232996273095e-08,-2.9461839842660237e-08,-6.64530296580832e-08,-2.349292938643511e-09,2.7420959034549377e-08,-2.5264664977855542e-08,-6.275033501910597e-08,-2.7303699064502865e-09,4.220902640914339e-10,8.229504979399819e-09,2.6884310072236347e-10,-3.230795761955918e-09
1,3.3028736811302404e-08,-2.895979003905809e-08,3.266494058519882e-08,-4.0831824842647515e-08,1.4753746342337328e-08,1.0321115552200002e-08,2.3127682499462237e-08,6.332142668811909e-09,-2.4094870239848397e-08,3.117331085935798e-08,-2.1794330371553748e-08,3.363548050216653e-08,-4.2666147694094945e-08,2.8845382007487755e-08,-1.7957022678207777e-08,-2.4438797351363586e-08,-3.861693112538488e-08,1.6518146970373143e-08,-1.5440757677344194e-08,-2.2832420692912682e-08,-6.855153705592183e-09,-1.984232270195804e-08,-8.014875840917769e-10,7.517320514704815e-09,3.277682706404788e-08,2.635648217593417e-08,3.5546421746511675e-09,-6.457637658350269e-08,1.7926719114741497e-08,-3.1643259395278355e-09,1.2915750258544961e-08,7.187500458421192e-09,-2.0272724328173168e-08,-1.7137664512878343e-08,1.1003692369591305e-08,6.105917710153221e-08,-3.2905797533322114e-08,1.190127233038271e-08,-7.231431914972958e-08,-2.3388145158390318e-08,-3.265612781640273e-08,-1.325787458409677e-08,-6.351778264724808e-08,-1.8326209345244805e-08,5.029663037358717e-09,-1.6437859649923562e-08,-4.806196336089012e-09,6.269933165984851e-09,-1.9659006834133547e-09,-3.989605233286834e-08,4.854140950325721e-09,6.287945734823095e-08,-5.859643363858875e-09,6.961661578570921e-09,-1.0408487129866216e-08,-8.830412424385681e-09,-8.884434686617596e-09,2.9405767170684515e-08,-1.362618021560018e-08,-6.08987147644758e-08,3.496466918842748e-08,1.5365199961747095e-08,7.871740350831421e-08,1.3544554259309817e-09,3.6360311666577646e-08,2.7942813421107533e-08,6.96124529304866e-08,-1.4460047897648412e-09,-3.58836084451697e-09,4.577453705866317e-09,-9.329943277089783e-10,-2.5140444041554426e-09,1.62950261429329e-08,-7.330942809814386e-08,6.372571515683552e-09,3.652794790697601e-08,1.4286577251788348e-09,6.978474755244723e-09,-9.302106253422565e-09,1.3093601174064102e-09,-2.018138391822769e-08,6.223022655986109e-08,-1.8989690378734775e-08,-4.090810899116258e-08,8.228450882684867e-08,-8.592357452156808e-09,9.031620149233228e-09,-1.2866937429556346e-08,7.62265634219919e-08,-1.3848262834972133e-08,2.7564846686329123e-09,-2.0091074756632467e-08,-1.0360491921316011e-10,-9.766180512253197e-10,-1.3866478696842128e-09,-7.575654233853042e-09
2,3.659924576989722e-08,-4.4170340577946e-08,3.083007952873754e-08,-4.150481081645425e-08,1.533319851676825e-08,-6.4153279525797755e-09,2.793017936304301e-08,-3.265095930693077e-09,-3.360205862945397e-08,4.570178367178138e-08,-2.1850748193746222e-09,3.4023804800864806e-08,-1.2297394232209295e-08,-3.379140428346728e-08,6.345428744029533e-08,5.729520999129377e-08,-1.1104637708709478e-08,-1.882351911063971e-08,5.769896845206689e-08,-1.621628854013804e-09,-4.69690688586308e-09,8.294128686589565e-09,-2.431091557379802e-10,-5.6814942680811484e-08,-1.0598385596366127e-09,-2.8019844462824006e-08,6.645909854339745e-09,7.835644148854309e-08,1.3602473346491956e-08,-2.634327105658291e-09,-6.1366818269107125e-09,5.04806757929364e-09,1.8423688987451677e-08,1.7826138014887426e-08,-2.5240416226921407e-08,-7.418253403798908e-08,-8.3076272975898e-08,-4.363364132913197e-08,-2.559868096673706e-08,-4.884653563091057e-09,-7.674242350352473e-08,-2.5692269185527382e-08,-2.1437061361348694e-08,1.1860662677707793e-08,1.6064596214077287e-10,2.2256943740961278e-08,-3.8117115395767835e-09,-3.598151800949417e-10,2.1233923629541434e-08,-7.596039936849e-08,3.074351044025718e-08,5.474732505038278e-08,2.1896439991282937e-08,-4.539944041322323e-09,1.0414978660240056e-08,2.3201402847879448e-10,5.756824482385733e-09,6.36837907105002e-08,-2.974731768099712e-08,-5.738882345407518e-08,-8.128792881804648e-08,-1.9235944685529142e-08,-2.0095375287689833e-08,3.8680379644290924e-08,-7.576375692782266e-08,-7.641619589107056e-09,-1.50601410169177e-08,3.373928296396499e-08,1.5401516434164075e-09,6.645395526120411e-09,-5.1091490011547135e-09,-2.0338773014108252e-08,3.889288039825673e-09,-8.204211151352546e-08,4.879771354977194e-08,-3.111432200179447e-08,6.983214135340041e-09,-1.0806202675285248e-09,2.5464336158438287e-08,-2.5307778422309674e-09,2.211607303736612e-09,7.776602513447406e-08,-2.311083867918679e-08,1.9694188704491657e-08,-7.958290207510798e-08,2.3568663774259347e-08,2.075847008091996e-08,3.419616722778808e-08,-7.284332882981283e-08,2.9082486845043252e-08,2.3591787881399766e-08,1.496463780246102e-08,1.6164632384732491e-09,-9.52997129630734e-09,-4.270526706790849e-09,-1.7354927965513125e-08
3,9.001718704062759e-09,-5.569864773460711e-10,-4.404996176806505e-08,5.0752146192649786e-08,1.1506286409934693e-08,4.502624888114395e-09,-2.227612294678711e-08,-8.211193936082054e-09,-6.922971622657527e-10,-7.116865165094076e-09,2.980562049067184e-08,-4.858601300205996e-08,2.7550263059483097e-08,1.0241695139235359e-08,-7.33439746876828e-08,-5.793838104935361e-10,2.6068910491803116e-08,9.487265994541483e-09,-6.758237952845715e-08,1.4690318243088493e-08,5.016539319078118e-09,7.0770395379060235e-09,8.570214375598315e-10,5.634915936327033e-09,-8.814618954883507e-09,-6.984290946181761e-08,-9.448065944866739e-09,-4.6187100599934255e-09,5.575477562432343e-09,8.746551705641833e-09,3.0677115725556052e-09,1.1738663431952848e-08,1.9905494705435595e-08,6.462106260958852e-08,1.5846104332702635e-08,-4.719751397619051e-09,8.43634780283572e-08,9.391984228315002e-09,3.0632898345559546e-08,-2.483573144381356e-09,7.699766584788457e-08,1.7874276828845506e-08,2.6246028677526558e-08,-1.374001317026827e-08,4.412674146135822e-11,8.933087673657414e-09,3.969771164209106e-09,3.87522283142123e-09,5.532466555191503e-09,5.066860344806055e-08,-1.6887423930631892e-09,5.4873469358282627e-08,-1.1551981077224424e-08,1.4797704042631492e-11,-4.132853896096434e-09,-1.163481645269195e-08,-1.869406929217193e-08,-5.226521086069663e-08,2.9888541375690267e-10,-4.364842391226307e-08,-2.198695387530095e-08,-3.315434204793847e-08,-8.365265229113864e-08,1.2879292203688388e-08,-2.3572890405871427e-08,-2.994239240767124e-08,-7.571307093916673e-08,1.5083044803157115e-08,2.1525556232271415e-09,1.0281001772899585e-08,-1.3934541144129758e-09,-1.0889398711578377e-08,-2.3360925520533913e-08,7.808882266711457e-08,-1.6355271878471356e-08,-2.025708302731583e-08,-1.516969964167933e-08,-6.930786440784971e-09,3.8882058122034966e-09,-8.666550276775862e-09,1.3897940190666303e-08,-6.773490845771572e-08,2.4818431411262338e-08,2.758696021364728e-08,-5.3413012775219125e-08,-8.097131681397307e-09,-5.401513235124225e-08,2.3350788364771195e-08,-5.2143193911012745e-08,1.64110199857349e-09,-4.729176682816768e-08,3.436111430353844e-08,6.32278920167162e-10,4.198861603810916e-09,-2.177482708298319e-09,-9.8823848179629e-10
4,5.708883015440631e-08,-6.246915803574534e-08,-8.111775978090308e-09,-3.6852034451299323e-09,3.242669810783251e-08,2.4706043403159776e-09,-1.3587607374448227e-08,3.1977984264456297e-10,-3.435484238796717e-08,6.313812568118331e-08,-8.004041495626876e-09,-4.750614588825084e-09,1.7096254003156403e-08,-1.6790826322677855e-08,8.96452451858141e-08,4.730957731917282e-08,1.664989245280275e-08,-6.048421587841104e-09,8.505740335293078e-08,2.3837304052379136e-08,-1.4062920414269555e-09,5.99299172949399e-09,-1.1360420496391217e-09,-2.889082290155832e-08,-1.3013514248951514e-09,-6.444549186941594e-08,-3.7599198321713114e-08,-3.346664808039657e-08,1.3370381764829742e-09,2.2116890025368272e-09,-1.7034047712324603e-08,-3.9976657305360633e-10,1.7418275114018277e-08,6.495120370010788e-08,3.12761253059111e-08,2.167388992311083e-08,2.8076468031607008e-08,-3.33869374552127e-09,-7.372136050006752e-08,-1.9085033325234247e-08,2.5883782297599105e-08,-1.923135344350669e-08,-6.974806097668673e-08,-1.920002106782379e-08,-6.120541107138978e-10,-5.031038593441336e-09,1.4188083550278972e-10,2.4395249775796804e-09,-2.8194218190450062e-08,4.2235386057539135e-09,-1.5830628374407093e-08,-8.955045629215297e-08,-1.515400692380157e-08,1.6329299427722017e-09,-2.3816416908303635e-09,1.4013346914876872e-09,2.0443920349064976e-08,7.808035798700576e-09,2.5737819712127575e-08,8.288373904027954e-08,2.9987857611941385e-09,2.9134840877408126e-08,7.378390609852601e-08,-2.6467555356433916e-08,4.6437790277164565e-09,2.671565062226594e-08,6.858363983552004e-08,-1.9212581408276842e-08,2.8448718308793736e-10,-6.928954519561449e-09,-5.345933523038564e-11,1.9880138966740114e-08,1.387688815601104e-08,-8.32103593933276e-08,4.017603315612835e-08,8.502314470753739e-09,7.2441063625054e-09,8.011741064271792e-10,1.912986258143807e-08,-1.4390913200134201e-09,-6.103915208179761e-09,7.525281847823734e-08,-2.395962416509033e-08,-1.8536767013231724e-08,-5.260905006433467e-08,1.3345721089236694e-08,-3.8893485839665364e-08,4.366746777932604e-08,-5.070337975534693e-08,2.0479006651390845e-08,-3.395759571354501e-08,3.078226722694574e-08,-1.5864635480979526e-10,-8.723078532380604e-09,4.2954334935163386e-11,-2.0933042398967265e-08
5,-9.612752876484659e-09,-1.5040091816324668e-08,-1.2588015833206646e-08,-4.2912717986062183e-08,-2.565305756244569e-08,3.3948808765692766e-09,-1.681851670335747e-08,6.381992788499238e-09,-2.2056179686338555e-08,1.7930224593467392e-08,-1.2350484987874022e-09,3.41929090645664e-08,4.261945920776417e-08,-1.950037655038124e-08,-5.762706867870978e-08,-1.3630599305420984e-08,4.075670949903515e-08,5.019156845321866e-09,-5.140030628163501e-08,5.704347982231887e-09,7.559660456574284e-09,2.6593710064527155e-08,6.129848229449987e-09,2.0884211330921556e-08,2.633897027185238e-09,3.9970947281965907e-08,3.8698744737151796e-08,5.0672360522601615e-08,4.655692735229626e-09,-1.7438889804331178e-09,1.7212201233936173e-08,2.167622211840416e-09,1.6823556300869559e-09,-4.097121362876046e-08,-2.816314551220952e-08,-3.8896004866766255e-08,5.977215032578986e-08,3.13379948125446e-08,6.686884335353973e-08,-8.79686548574232e-09,5.458224856127648e-08,1.3141923549923874e-08,6.046210443949628e-08,-4.303232687054149e-09,-3.9681026418772725e-09,-1.5979104395911998e-08,2.6465227863898185e-09,2.0559254944426732e-08,1.0971193415991975e-08,7.770916970275374e-08,-1.7110640606470943e-08,-1.3037953558312601e-08,-3.5628841626720967e-10,-4.037378889964657e-09,-4.138040594473581e-09,6.372140765840276e-09,-1.3718057901347953e-08,-6.832637583312605e-08,1.2300161263062438e-08,2.1559298810854007e-08,5.021890999422757e-08,-3.978559066032704e-08,-7.20847656314631e-08,-6.6407910125973545e-09,4.347974230432375e-08,-2.818909957206125e-08,-6.671795406178447e-08,-4.032746172961221e-09,-2.8652229079261405e-10,2.4106759585028155e-08,2.262332811840605e-09,-9.46849381340006e-09,-1.8866974312363633e-08,-4.9269697820974346e-08,2.1647092459255614e-08,-5.798388277029477e-08,-5.200626443642615e-09,7.216859818240572e-09,7.020446823805101e-09,6.201003067077537e-09,6.8937818283914115e-09,5.206294155738124e-08,-1.8829509534485505e-08,4.7492422982434626e-08,7.508266776678871e-09,-2.9471648946237596e-08,-8.021335036678406e-08,2.7917457814278836e-08,3.165585926872577e-09,-1.7141051318847058e-08,-7.360330226246546e-08,3.100833741690073e-08,-1.7704561539769013e-09,7.715335626074992e-09,-6.947546210890162e-10,-1.6727156167796292e-08
6,-3.428064285225567e-08,3.833486198666352e-08,3.523226062972096e-08,-5.4364363229799585e-08,-3.560981278850059e-08,8.746130308153607e-09,1.6165306440411794e-08,1.1836854077496022e-10,-6.039738567249655e-09,-3.242809476922545e-08,-2.995817195236564e-08,4.865626206457032e-08,-6.444493666518993e-08,-2.8945986315935054e-10,-4.0923199244634586e-08,-1.0644303089776517e-08,-5.7119922168440435e-08,4.038915526916652e-08,-3.278169617707906e-08,1.4962674242479257e-08,-6.1924507947385505e-09,1.569543125205585e-08,1.685186485951248e-08,8.25415204054042e-09,1.4464815853096513e-08,8.145547976496677e-08,1.1393090338679515e-08,-3.423281600319143e-08,-2.1564108878685214e-09,4.21720426009849e-09,1.3386808366705666e-08,3.6381630596565874e-09,-2.8033270059484136e-08,-7.10573811204075e-08,1.3630920342516377e-09,3.411755206429808e-08,7.311117859101228e-08,6.523459771073048e-10,6.026806173968149e-08,1.800082053833832e-08,6.67400158301738e-08,6.0097438093500244e-09,4.765058134733922e-08,2.232712049619147e-09,8.299323639986598e-09,4.870121234525803e-09,-6.6481484087960884e-09,-2.596603436416309e-09,-2.692588799776726e-09,7.980575296831215e-08,-1.4476377930976435e-08,-9.841311196194198e-09,-9.659946108562194e-09,2.687522587444736e-09,5.555618731910462e-09,3.878290284537487e-09,-1.6000404350137193e-08,-7.055877049291802e-08,2.077059636417909e-08,1.3435552074799989e-08,8.753324045882535e-08,-8.235360712186772e-09,-1.9658021789089895e-08,-1.2597779779395418e-08,7.583887950375509e-08,7.242895273284423e-10,-2.322068537827568e-08,-1.905828884981891e-08,1.320859923382848e-09,1.409120528063881e-08,-8.205272986399315e-09,-6.736685412362129e-09,1.0428675801324868e-08,-6.990453668393724e-08,2.731000537651248e-08,-1.748686899219408e-08,1.1240795104138966e-08,1.1565732853949148e-09,3.436917080681458e-09,-5.392532957054889e-09,7.612223181536646e-10,6.362678092248364e-08,-1.7188492798715054e-08,1.04441680414977e-08,-3.329214469396475e-08,-1.396900856392918e-08,-7.479587081051731e-08,3.188083348500542e-08,-3.542307780388353e-08,-9.653679549234229e-09,-6.398693777286268e-08,2.0850851100395326e-08,-4.659894411208049e-09,-4.74450286865848e-09,-3.975249468293039e-10,-1.7469951185438443e-08
7,1.799272022723656e-08,7.96949770293304e-09,7.839919507891479e-09,-8.173697699190584e-08,-8.644953818299156e-10,1.6884848227733456e-09,1.4878041949075295e-08,5.952784513287835e-10,-2.4569680124283535e-08,-3.856682341926455e-09,5.966808319289405e-09,7.60612050363121e-08,4.313541179560277e-08,5.307340849204908e-09,7.673147162946016e-08,-9.113893652896271e-10,4.16870642836447e-08,-1.2829604850802496e-08,7.153108635091367e-08,1.923004949908253e-08,3.3281368404647167e-09,-1.2167217424710064e-08,3.6955110083119414e-09,1.778522667460013e-08,-3.324304568278623e-08,-4.597004092143929e-09,-1.8488063229996908e-09,-8.008447089204534e-08,-2.0930886206602712e-08,9.230945280283132e-10,1.3998565523546173e-08,2.498559582955989e-09,1.648077212826984e-08,8.18636671478083e-09,1.2613429285641848e-08,7.458774920223222e-08,-7.714831010843058e-08,-2.8263790259583755e-08,-2.9087208594681865e-08,1.9195794203049232e-08,-7.32149839058429e-08,-1.2868985616934678e-08,-2.5515461217278018e-08,6.6028017321784724e-09,-3.7099803320446842e-09,8.822161846731233e-09,-1.0251226075822014e-09,-1.5524753606330604e-08,1.7535039590906162e-08,5.507889776867888e-08,-3.128242340302101e-08,5.842790316841808e-08,1.71419303506323e-09,-1.2321141213603076e-09,-1.620124465941331e-08,-2.716808033017421e-09,-1.145513067912402e-08,-5.503936164378837e-08,2.2611983741495553e-08,-5.17381420990584e-08,4.193358270999294e-08,2.4249272118432747e-08,6.962829063539237e-08,-1.5575192025856538e-08,4.1793687649040676e-08,1.1317405697936547e-08,6.410500529753576e-08,-2.599734893191842e-08,6.719711073275661e-10,-7.647302034602531e-09,5.520365217295327e-09,4.281711894218128e-09,-1.0224312710342107e-08,5.571043928323602e-08,-3.215275270309456e-08,5.501477248681009e-08,-1.0826304665696398e-08,-5.173144333457728e-10,-8.85646620637613e-09,-2.595773809170701e-09,1.1746057318479876e-08,-5.596376006802626e-08,2.59482670161799e-08,-4.821469033264567e-08,-2.238627565692156e-08,1.795758188804091e-08,7.432116699781526e-08,-1.7469082123839296e-08,-1.770430443109671e-08,2.126727026909954e-08,7.084660302206084e-08,-2.7272261708726848e-08,-4.237852831089019e-09,1.2589992010471739e-09,2.2898372364142073e-09,5.681021882517602e-09
8,-1.089589560632969e-08,8.893871638972251e-09,-2.357368345222942e-08,4.502350741072483e-09,-4.837559990506992e-09,8.168948517858365e-09,-2.658823764184292e-09,-2.3982666863572387e-08,1.1938456707909078e-08,-1.1490048306835268e-08,2.409530597781355e-08,-3.6686917954041897e-09,3.530927560709636e-08,-2.647068426359081e-10,3.347082139517619e-08,-3.860373195802346e-09,3.157999074366953e-08,-8.339172514390276e-09,2.7848980899253237e-08,2.5624941963084786e-09,-1.891227292224996e-08,-1.566688164483486e-08,8.058543169283961e-09,1.3737688203407849e-08,-4.788542162802165e-08,-4.637645530573494e-08,8.640747840488368e-10,2.683687164863664e-08,-2.7498499462719222e-08,1.4492558840249055e-08,7.828485818089537e-09,9.562240757469025e-09,2.8388176942604504e-08,3.725298938671218e-08,6.648131260968573e-09,-3.000803265033077e-08,4.9925366207489836e-08,-1.202136626231091e-10,-5.7846433367168324e-08,-9.364270110893139e-09,4.180150933537415e-08,1.0479747809159254e-08,-5.385006696126702e-08,-3.4456605628010263e-08,3.648006833074698e-09,1.2863573735076607e-08,1.2024721326212332e-08,-6.840605456789266e-09,4.393939572996971e-08,7.063082867552269e-08,-1.378494199209237e-08,-1.3005938186972836e-08,2.611739751917492e-08,-6.6045863637373e-09,-5.141983923605788e-09,-1.1159809673044952e-08,-1.9152827293581283e-08,-6.061629622330178e-08,2.0520273114012873e-08,2.079285945915258e-08,4.2896780792158645e-08,-4.177037092897534e-08,-6.237274868905868e-08,-7.819749851536429e-09,3.502622859983603e-08,-1.8811164184359528e-08,-5.851309315234649e-08,-2.520168544196358e-08,1.4333442985366311e-09,2.771332769102453e-08,6.958329865021366e-09,-1.3681745462248588e-08,3.19535592634626e-08,4.2622172739722116e-08,-2.9843723897763157e-09,6.637082661125141e-08,1.543906536918604e-08,7.564435740586992e-09,6.602601164870098e-09,-5.84651222991388e-09,-2.7843050304011016e-08,-4.6255663451658544e-08,2.0160074731831246e-08,-5.3097770946688395e-08,1.0200813499961925e-08,-4.1480461871950224e-08,-7.853662281422498e-08,2.4010574925432738e-08,3.76956006161253e-09,-2.5659457780170206e-08,-7.199310500343511e-08,1.2982226061863147e-08,2.5366873349453863e-09,1.532370861740386e-08,3.0131769842650275e-09,-1.949665948360048e-08
9,-2.4706774267424043e-08,4.3353202921039813e-08,1.2870055447713627e-08,4.34259224799591e-08,-8.635711985542916e-09,1.1925474464163064e-09,6.198565114474941e-09,-8.828415812010831e-09,1.5005359369228348e-08,-4.111585298433071e-08,-7.939258937486871e-09,-3.529400234861172e-08,-4.548340149485319e-08,-3.123787746480814e-08,4.408507375246544e-08,-2.1076544204853682e-08,-3.634955915531399e-08,-1.9091050216760067e-08,4.269466388940987e-08,-1.536461460062253e-08,4.664489466363901e-09,1.5561434363242233e-08,4.8102325513301455e-09,3.907332579933571e-09,1.2508988664601209e-08,8.66076800044814e-08,6.2433810073724655e-09,-2.1067427831662677e-08,-6.372508435711052e-09,-1.7756867600878523e-09,6.1821812547767805e-09,-7.767570376040984e-09,-2.1615974666559606e-08,-7.61199742660876e-08,4.193580063717509e-09,2.6163690507250517e-08,-3.1940867892620375e-08,-9.292355901644566e-09,-7.21838669134156e-08,-1.717078642372764e-08,-3.537153885108388e-08,-1.52241022206883e-08,-6.432445435760592e-08,-2.5559995947810026e-08,-4.598247682775254e-09,1.3032320588336484e-09,-3.631515577159044e-09,5.830927837421303e-10,-2.0614300538733245e-08,7.394918363811838e-08,-2.037272930427168e-08,-5.372652685286888e-08,-1.5765977832571474e-08,-3.4675025038686102e-09,-1.0339171611525803e-09,-2.2289597863758866e-09,1.4588212484896328e-08,-6.220430641994847e-08,2.2154970087405283e-08,5.532720999773272e-08,-4.755981060062915e-08,1.9765096933657703e-08,6.173264885894053e-08,3.093874532188097e-08,-3.93566808390149e-08,1.560196721624875e-08,6.096798972662731e-08,2.1913213643940606e-08,-2.1315744413604783e-09,-9.010449569236326e-09,4.0142881976711e-09,-1.2599003952458951e-08,-2.1572756370343834e-08,8.591370203258056e-08,-2.6060418042515903e-08,8.803772189678052e-09,-1.2958656183556697e-08,-1.4750783142263108e-09,-4.815006922309598e-09,-3.3671178148911833e-09,1.7999057000945798e-08,-7.926026256190075e-08,2.3266957941639594e-08,1.6971320375238795e-10,4.067598415259852e-08,-2.4518439846112675e-08,-6.633681892658229e-08,-7.685472802385836e-09,3.259906116213165e-08,-2.572579482978381e-08,-6.498556590987807e-08,2.629829340689454e-09,2.5589790251199527e-09,2.907954603309028e-09,-3.0103756522849214e-09,5.230726776018136e-09
